19	13.7	9
19	13.7	8
18	13.6	6
23	16.0	7
21	17.6	13
19	16.1	14
19	16.4	14
19	15.6	14
17	14.5	12
21	15.8	10
19	14.9	10
19	13.7	6
19	14.5	10
19	14.5	10
18	13.2	8
20	15.2	12
21	16.5	13
20	15.5	11
17	13.8	11
17	14.0	10
19	16.5	15
19	16.2	14
19	15.6	13
23	16.2	13
20	15.2	11
17	14.5	12
17	13.3	10
21	13.2	6
17	14.2	12
16	13.7	12
17	13.6	9
